event_id,timestamp,source,event_type,severity,user_id,device_id,src_ip,event_location,authentication_result,process_name,alert_status,analyst_decision,quality_flags,user_department,user_role,employment_status,privileged_account,user_location,asset_hostname,asset_type,asset_department,asset_owner,asset_criticality,operating_system
AUTH000802,2026-03-13 12:47:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,,D0190,,Paris,SUCCESS,,,,INVALID_SRC_IP;MISSING_USER_ID,,,,,,PHF-LT-0190,Laptop,Juridique,RH,CRITICAL,Windows Server 2022
AUTH004376,2026-03-13 12:51:36,AUTHENTICATION,LOGIN,MEDIUM,U0048,D0185,10.17.27.52,Bordeaux,SUCCESS,,,,,Direction,Analyst,ACTIVE,NO,Marseille,PHF-LT-0185,Desktop,Regions,Direction,CRITICAL,Windows 10
EDR000040,2026-03-13 12:52:34,EDR,Unusual Network,HIGH,U0023,D0143,,,,sccm_client.exe,Closed,,NOT_REVIEWED,Juridique,Coordinator,ACTIVE,NO,Marseille,PHF-VM-0143,Desktop,Communication,RH,HIGH,Ubuntu 22.04
AUTH001404,2026-03-13 12:55:20,AUTHENTICATION,RDP_SESSION,LOW,U0304,D0078,10.2.204.11,Marseille,SUCCESS,,,,,Communication,Director,ACTIVE,NO,Toulouse,PHF-LT-0078,Desktop,Communication,Communication,MEDIUM,Windows 10
AUTH001201,2026-03-13 12:56:21,AUTHENTICATION,MFA_CHALLENGE,LOW,U0136,D0049,10.26.83.177,Toulouse,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Marseille,PHF-LT-0049,Server,IT,IT,HIGH,Ubuntu 22.04
AUTH003499,2026-03-13 12:56:34,AUTHENTICATION,LOGOUT,MEDIUM,U0224,D0065,10.2.230.231,Nantes,SUCCESS,,,,,Finance,Analyst,ACTIVE,NO,Bordeaux,PHF-WS-0065,Mobile,Communication,RH,MEDIUM,Windows 11
AUTH003287,2026-03-13 12:58:55,AUTHENTICATION,LOGIN,MEDIUM,U0391,D0096,10.31.56.160,Marseille,SUCCESS,,,,,Finance,Analyst,ACTIVE,NO,Marseille,PHF-VM-0096,Server,Direction,RH,HIGH,Windows 10
AUTH003409,2026-03-13 12:59:00,AUTHENTICATION,LOGIN,MEDIUM,U0292,D0059,10.18.147.226,Lyon,SUCCESS,,,,,Juridique,Assistant,ACTIVE,NO,Paris,PHF-WS-0059,Desktop,RH,Direction,,macOS 14
AUTH001655,2026-03-13 13:03:00,AUTHENTICATION,LOGIN,LOW,U0048,D0033,10.30.69.19,Bordeaux,SUCCESS,,,,,Direction,Analyst,ACTIVE,NO,Marseille,PHF-SRV-0033,VM,Juridique,Juridique,CRITICAL,Ubuntu 22.04
AUTH000895,2026-03-13 13:04:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0136,D0005,10.10.91.204,Bordeaux,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Marseille,PHF-WS-0005,Desktop,Communication,,CRITICAL,Windows Server 2022
AUTH002729,2026-03-13 13:05:00,AUTHENTICATION,LOGOUT,LOW,U0386,D0017,10.35.140.220,Lyon,SUCCESS,,,,,Regions,Director,ACTIVE,NO,Bordeaux,PHF-LT-0017,Mobile,RH,Direction,HIGH,Windows 11
AUTH002279,2026-03-13 13:05:58,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0334,D0193,10.49.163.144,Lille,SUCCESS,,,,,Communication,Coordinator,ACTIVE,NO,Toulouse,PHF-SRV-0193,Server,Regions,RH,CRITICAL,Windows 11
EDR000027,2026-03-13 13:08:41,EDR,PUP Detected,HIGH,U0261,D0127,,,,antivirus_update.exe,In Progress,FALSE_POSITIVE,,Finance,Analyst,ACTIVE,NO,Lille,PHF-LT-0127,Laptop,Regions,Regions,,Windows Server 2019
AUTH002343,2026-03-13 13:17:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0375,D0021,10.29.200.218,Nantes,SUCCESS,,,,,RH,Assistant,ACTIVE,NO,Toulouse,PHF-WS-0020,Server,RH,Juridique,CRITICAL,Windows 11
AUTH000437,2026-03-13 13:17:05,AUTHENTICATION,LOGOUT,LOW,U0314,D0182,10.37.231.48,Nantes,SUCCESS,,,,,Communication,Analyst,ACTIVE,NO,Marseille,PHF-WS-0182,Desktop,RH,Communication,HIGH,Windows 11
AUTH004532,2026-03-13 13:18:38,AUTHENTICATION,LOGIN,LOW,U0376,D0108,10.11.9.227,Lille,SUCCESS,,,,,Finance,Manager,ACTIVE,NO,Marseille,PHF-WS-0108,VM,IT,Finance,LOW,Windows 11
AUTH001081,2026-03-13 13:21:05,AUTHENTICATION,RDP_SESSION,LOW,U0106,D0018,10.13.69.231,Bordeaux,SUCCESS,,,,,Direction,Manager,ACTIVE,NO,Marseille,PHF-SRV-0018,VM,Direction,IT,LOW,macOS 14
AUTH003591,2026-03-13 13:23:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0010,D0127,10.47.4.9,Marseille,SUCCESS,,,,,Direction,Analyst,ACTIVE,NO,Bordeaux,PHF-LT-0127,Laptop,Regions,Regions,,Windows Server 2019
AUTH003400,2026-03-13 13:35:56,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0139,D0108,10.33.171.218,Lille,SUCCESS,,,,,IT,Assistant,ACTIVE,NO,Lyon,PHF-WS-0108,VM,IT,Finance,LOW,Windows 11
EDR000451,2026-03-13 13:37:09,EDR,PUP Detected,MEDIUM,U0100,D0046,,,,inventory_scan.exe,Closed,FALSE_POSITIVE,,RH,Manager,INACTIVE,NO,Bordeaux,PHF-VM-0046,Desktop,Communication,RH,LOW,Ubuntu 22.04
AUTH003695,2026-03-13 13:41:00,AUTHENTICATION,VPN_CONNECT,LOW,U0299,D0101,10.17.105.50,Lyon,SUCCESS,,,,,Juridique,Technician,ACTIVE,NO,Toulouse,PHF-VM-0101,Server,Communication,Regions,LOW,Windows 10
AUTH003717,2026-03-13 13:41:25,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0287,D0091,10.37.147.96,Nantes,SUCCESS,,,,,Communication,Engineer,ACTIVE,NO,Lille,PHF-SRV-0091,Server,RH,Regions,LOW,Windows Server 2019
AUTH000684,2026-03-13 13:42:39,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0016,D0016,10.49.164.202,Toulouse,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Lyon,PHF-SRV-0016,Server,RH,,MEDIUM,Windows Server 2019
AUTH001977,2026-03-13 13:43:48,AUTHENTICATION,LOGIN,LOW,U0333,D0067,10.2.103.170,Toulouse,SUCCESS,,,,,Finance,Technician,ACTIVE,NO,Marseille,PHF-WS-0067,Mobile,RH,,LOW,Ubuntu 22.04
EDR001839,2026-03-13 13:45:05,EDR,PowerShell Abuse,HIGH,U0098,D9006,,,,antivirus_update.exe,Open,NEEDS_INVESTIGATION,UNKNOWN_DEVICE_REF,RH,Director,ACTIVE,NO,Nantes,,,,,,
AUTH001211,2026-03-13 13:46:42,AUTHENTICATION,RDP_SESSION,LOW,U0037,D0046,10.23.172.213,Lille,SUCCESS,,,,,Communication,Director,ACTIVE,NO,Marseille,PHF-VM-0046,Desktop,Communication,RH,LOW,Ubuntu 22.04
AUTH002755,2026-03-13 13:49:19,AUTHENTICATION,RDP_SESSION,MEDIUM,U0371,D0122,10.30.227.170,Nantes,SUCCESS,,,,,Direction,Assistant,ACTIVE,NO,Lyon,PHF-SRV-0122,VM,Regions,Communication,CRITICAL,Windows Server 2022
AUTH002754,2026-03-13 13:52:24,AUTHENTICATION,VPN_CONNECT,LOW,U0336,D0078,10.34.228.138,Toulouse,SUCCESS,,,,,RH,Manager,ACTIVE,NO,Toulouse,PHF-LT-0078,Desktop,Communication,Communication,MEDIUM,Windows 10
AUTH001149,2026-03-13 13:56:36,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0257,D0036,10.22.81.90,Marseille,SUCCESS,,,,,Finance,Analyst,ACTIVE,NO,Lille,PHF-SRV-0036,Server,RH,IT,MEDIUM,Ubuntu 22.04
AUTH003425,2026-03-13 14:01:24,AUTHENTICATION,VPN_CONNECT,LOW,U0330,D0174,10.0.214.184,Marseille,SUCCESS,,,,,Finance,Coordinator,ACTIVE,YES,Marseille,PHF-VM-0174,VM,Regions,IT,,Windows Server 2022
AUTH003745,2026-03-13 14:02:39,AUTHENTICATION,LOGOUT,MEDIUM,U0359,D0018,10.26.92.142,Lille,SUCCESS,,,,,Finance,Coordinator,ACTIVE,NO,Marseille,PHF-SRV-0018,VM,Direction,IT,LOW,macOS 14
AUTH004834,2026-03-13 14:04:14,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0176,D0194,100.7.139.176,Bucharest,SUCCESS,,,,,Juridique,Analyst,ACTIVE,NO,Paris,PHF-SRV-0194,Server,Communication,Direction,CRITICAL,Windows 10
AUTH003665,2026-03-13 14:07:00,AUTHENTICATION,LOGIN,LOW,U0069,D0019,10.16.97.225,Paris,SUCCESS,,,,,Regions,Director,ACTIVE,NO,Nantes,PHF-WS-0019,Laptop,Communication,,LOW,Windows 10
EDR000564,2026-03-13 14:10:21,EDR,Suspicious Process,LOW,U0214,D0114,,,,inventory_scan.exe,Open,,NOT_REVIEWED,Finance,Engineer,ACTIVE,NO,Marseille,PHF-WS-0114,Desktop,Finance,RH,MEDIUM,Windows Server 2022
AUTH004219,2026-03-13 14:12:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0125,D0043,10.20.178.8,Lyon,SUCCESS,,,,,Regions,Coordinator,ACTIVE,NO,Paris,PHF-SRV-0043,VM,Juridique,Communication,HIGH,Ubuntu 22.04
AUTH004311,2026-03-13 14:14:00,AUTHENTICATION,RDP_SESSION,MEDIUM,U0103,D0142,10.23.56.90,Bordeaux,FAILURE,,,,,Finance,Technician,ACTIVE,NO,Lille,PHF-VM-0142,Mobile,Communication,Regions,CRITICAL,Ubuntu 22.04
AUTH002243,2026-03-13 14:14:07,AUTHENTICATION,MFA_CHALLENGE,LOW,U0039,D0183,10.14.178.148,Paris,SUCCESS,,,,,RH,Manager,ACTIVE,NO,Marseille,PHF-SRV-0183,Mobile,Regions,IT,CRITICAL,Windows Server 2022
EDR000276,2026-03-13 14:14:25,EDR,Suspicious Process,MEDIUM,U0348,D0168,,,,chrome.exe,Open,FALSE_POSITIVE,,Direction,Director,INACTIVE,NO,Lille,PHF-LT-0168,Desktop,Regions,Communication,HIGH,Windows 10
AUTH000771,2026-03-13 14:14:26,AUTHENTICATION,LOGOUT,MEDIUM,U0299,D0064,10.23.58.18,Lyon,SUCCESS,,,,,Juridique,Technician,ACTIVE,NO,Toulouse,PHF-VM-0064,Mobile,IT,Communication,HIGH,macOS 14
AUTH001896,2026-03-13 14:17:34,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0372,D0038,10.42.56.132,Lyon,SUCCESS,,,,,Direction,Coordinator,ACTIVE,NO,Nantes,PHF-SRV-0038,Server,Direction,RH,CRITICAL,macOS 14
AUTH001458,2026-03-13 14:19:00,AUTHENTICATION,VPN_CONNECT,LOW,U0345,D0104,10.8.171.26,Bordeaux,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lyon,PHF-LT-0104,Desktop,Juridique,,LOW,Windows 11
AUTH002140,2026-03-13 14:24:46,AUTHENTICATION,LOGOUT,MEDIUM,,D0080,10.20.197.41,Bordeaux,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-WS-0080,Mobile,Finance,Communication,CRITICAL,macOS 14
AUTH004030,2026-03-13 14:29:00,AUTHENTICATION,LOGOUT,MEDIUM,U0011,D0176,10.1.138.165,Nantes,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Paris,PHF-VM-0176,Server,Juridique,Direction,,Windows 10
EDR001835,2026-03-13 14:29:45,EDR,Unusual Network,CRITICAL,U0249,D9002,,,,rundll32.exe,Closed,FALSE_POSITIVE,UNKNOWN_DEVICE_REF,IT,Engineer,ACTIVE,NO,Lille,,,,,,
EDR000873,2026-03-13 14:30:26,EDR,PUP Detected,MEDIUM,U0267,D0028,,,,python.exe,In Progress,FALSE_POSITIVE,,Direction,Director,ACTIVE,NO,Paris,PHF-SRV-0028,Server,Communication,Finance,CRITICAL,Ubuntu 22.04
AUTH003084,2026-03-13 14:32:00,AUTHENTICATION,LOGIN,LOW,,D0148,10.7.132.179,Nantes,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-LT-0148,Desktop,RH,Direction,CRITICAL,Windows Server 2022
AUTH002362,2026-03-13 14:32:19,AUTHENTICATION,LOGIN,LOW,U0033,D0073,10.34.64.106,Lille,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0073,Desktop,IT,Regions,HIGH,Windows Server 2022
EDR001747,2026-03-13 14:35:10,EDR,PowerShell Abuse,CRITICAL,U0311,D0061,,,,mimikatz.exe,Closed,TRUE_POSITIVE,,Finance,Assistant,ACTIVE,NO,Bordeaux,PHF-SRV-0061,VM,Regions,RH,CRITICAL,macOS 14
EDR000286,2026-03-13 14:38:33,EDR,PUP Detected,MEDIUM,U0326,D0031,,,,sccm_client.exe,Open,FALSE_POSITIVE,,Direction,Engineer,ACTIVE,YES,Marseille,PHF-WS-0031,Mobile,Juridique,,MEDIUM,Windows 10
AUTH000565,2026-03-13 14:41:01,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0275,D0066,10.34.15.100,Toulouse,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0066,Mobile,Juridique,RH,LOW,Windows 10
AUTH004815,2026-03-13 14:44:00,AUTHENTICATION,LOGIN,LOW,U0293,D9008,10.21.78.142,Lille,SUCCESS,,,,UNKNOWN_DEVICE_REF,IT,Manager,ACTIVE,NO,Paris,,,,,,
AUTH002450,2026-03-13 14:46:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0135,D0020,10.27.140.122,Bordeaux,SUCCESS,,,,,Juridique,Assistant,ACTIVE,NO,Lyon,PHF-WS-0020,VM,Communication,Juridique,MEDIUM,Windows 11
AUTH000709,2026-03-13 14:46:48,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0078,D0196,10.21.166.83,Marseille,SUCCESS,,,,,Direction,Director,ACTIVE,YES,Lille,PHF-WS-0196,Desktop,Direction,Juridique,MEDIUM,macOS 14
AUTH001436,2026-03-13 14:53:30,AUTHENTICATION,RDP_SESSION,MEDIUM,U0303,D0091,10.33.189.145,Marseille,SUCCESS,,,,,IT,Assistant,ACTIVE,NO,Lyon,PHF-SRV-0091,Server,RH,Regions,LOW,Windows Server 2019
AUTH004481,2026-03-13 14:55:19,AUTHENTICATION,RDP_SESSION,LOW,U0385,D0058,10.28.170.171,Lille,SUCCESS,,,,,Finance,Engineer,ACTIVE,NO,Paris,PHF-WS-0058,Mobile,RH,IT,,macOS 14
AUTH002634,2026-03-13 14:58:52,AUTHENTICATION,LOGIN,LOW,U0232,D0130,10.38.199.152,Toulouse,SUCCESS,,,,,Communication,Manager,ACTIVE,NO,Toulouse,PHF-WS-0130,Mobile,RH,Direction,MEDIUM,Windows Server 2019
AUTH000464,2026-03-13 15:02:09,AUTHENTICATION,MFA_CHALLENGE,LOW,U0094,D0107,10.35.207.4,Bordeaux,SUCCESS,,,,,IT,Analyst,ACTIVE,NO,Paris,PHF-SRV-0107,Mobile,Finance,Direction,,Windows Server 2022
EDR000110,2026-03-13 15:03:35,EDR,PUP Detected,HIGH,U0103,D0016,,,,antivirus_update.exe,Closed,FALSE_POSITIVE,,Finance,Technician,ACTIVE,NO,Lille,PHF-SRV-0016,Server,RH,,MEDIUM,Windows Server 2019
AUTH002086,2026-03-13 15:16:14,AUTHENTICATION,VPN_CONNECT,MEDIUM,,D0088,,Nantes,FAILURE,,,,INVALID_SRC_IP;MISSING_USER_ID,,,,,,PHF-WS-0088,Mobile,Juridique,Finance,HIGH,Windows 10
AUTH001746,2026-03-13 15:19:00,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0308,D0023,10.1.3.174,Lille,SUCCESS,,,,,Finance,Director,ACTIVE,NO,Marseille,PHF-WS-0023,Desktop,IT,RH,HIGH,Windows Server 2022
AUTH001777,2026-03-13 15:21:00,AUTHENTICATION,RDP_SESSION,LOW,U0108,D0083,10.35.74.188,Marseille,SUCCESS,,,,,Finance,Engineer,ACTIVE,NO,Bordeaux,PHF-LT-0083,Server,Juridique,Direction,HIGH,Windows Server 2019
AUTH001976,2026-03-13 15:22:56,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0038,D0007,10.3.219.76,Lyon,SUCCESS,,,,,RH,Analyst,ACTIVE,NO,Nantes,PHF-WS-0007,Laptop,RH,IT,LOW,Windows 10
AUTH001115,2026-03-13 15:28:48,AUTHENTICATION,LOGOUT,LOW,U0147,D0027,10.0.23.254,Marseille,SUCCESS,,,,,Juridique,Director,ACTIVE,NO,Nantes,PHF-VM-0027,Laptop,Communication,Juridique,MEDIUM,Windows Server 2022
AUTH002500,2026-03-13 15:35:11,AUTHENTICATION,RDP_SESSION,MEDIUM,U0379,D0167,10.39.129.140,Lyon,SUCCESS,,,,,Regions,Analyst,ACTIVE,NO,Bordeaux,PHF-VM-0167,Laptop,RH,Direction,CRITICAL,Windows Server 2022
AUTH000581,2026-03-13 15:39:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,,D0152,10.17.194.27,Lyon,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-VM-0152,Desktop,Finance,IT,CRITICAL,Windows 11
AUTH000287,2026-03-13 15:41:16,AUTHENTICATION,LOGOUT,MEDIUM,U0058,D0048,10.12.194.217,Toulouse,SUCCESS,,,,,IT,Assistant,ACTIVE,NO,Toulouse,PHF-SRV-0048,VM,Finance,Finance,HIGH,macOS 14
EDR000359,2026-03-13 15:43:33,EDR,PUP Detected,HIGH,U0292,D0046,,,,inventory_scan.exe,Closed,FALSE_POSITIVE,,Juridique,Assistant,ACTIVE,NO,Paris,PHF-VM-0046,Desktop,Communication,RH,LOW,Ubuntu 22.04
EDR001140,2026-03-13 15:43:54,EDR,PUP Detected,MEDIUM,U0123,D0085,,,,chrome.exe,Closed,FALSE_POSITIVE,,RH,Analyst,ACTIVE,NO,Bordeaux,PHF-VM-0085,Laptop,RH,Regions,HIGH,Ubuntu 22.04
AUTH001751,2026-03-13 15:44:39,AUTHENTICATION,VPN_CONNECT,LOW,U0169,D0091,10.4.95.96,Toulouse,SUCCESS,,,,,Regions,Coordinator,ACTIVE,NO,Lyon,PHF-SRV-0091,Server,RH,Regions,LOW,Windows Server 2019
AUTH000652,2026-03-13 15:45:16,AUTHENTICATION,RDP_SESSION,LOW,U0022,D0145,10.27.24.214,Paris,SUCCESS,,,,,Regions,Manager,ACTIVE,NO,Paris,PHF-WS-0145,Mobile,RH,Direction,LOW,macOS 14
AUTH003434,2026-03-13 15:45:17,AUTHENTICATION,LOGIN,MEDIUM,U0226,D0105,10.47.161.191,Lille,SUCCESS,,,,,Communication,Analyst,ACTIVE,NO,Marseille,PHF-LT-0105,VM,IT,Regions,HIGH,Windows 11
EDR000037,2026-03-13 15:45:55,EDR,Suspicious Process,LOW,U0212,D0188,,,,chrome.exe,Closed,FALSE_POSITIVE,,Juridique,Analyst,ACTIVE,NO,Marseille,PHF-VM-0188,Desktop,Direction,,MEDIUM,Ubuntu 22.04
AUTH001648,2026-03-13 15:50:00,AUTHENTICATION,LOGOUT,MEDIUM,U0070,D0154,10.32.37.137,Bordeaux,SUCCESS,,,,,Regions,Analyst,ACTIVE,NO,Marseille,PHF-LT-0154,Mobile,Direction,Finance,HIGH,macOS 14
AUTH003794,2026-03-13 15:50:00,AUTHENTICATION,LOGIN,LOW,U0070,D0070,10.9.230.180,Lille,SUCCESS,,,,,Regions,Analyst,ACTIVE,NO,Marseille,PHF-WS-0070,VM,Regions,Direction,CRITICAL,Windows 10
EDR000143,2026-03-13 16:05:23,EDR,Suspicious Process,LOW,U0015,D0109,,,,teams.exe,Open,FALSE_POSITIVE,,Communication,Manager,ACTIVE,NO,Lille,PHF-VM-0109,Desktop,IT,Juridique,MEDIUM,Windows Server 2019
AUTH000308,2026-03-13 16:06:14,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0010,D0045,10.15.250.157,Bordeaux,SUCCESS,,,,,Direction,Analyst,ACTIVE,NO,Bordeaux,PHF-LT-0045,Mobile,Juridique,Finance,,macOS 14
AUTH003598,2026-03-13 16:11:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0171,D0068,10.36.220.65,Toulouse,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Lyon,PHF-VM-0068,Mobile,Finance,Regions,HIGH,macOS 14
AUTH000970,2026-03-13 16:12:02,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0382,D0069,10.49.135.194,Lille,SUCCESS,,,,,Finance,Manager,ACTIVE,NO,Marseille,PHF-LT-0069,Mobile,RH,Communication,HIGH,Windows 10
AUTH002127,2026-03-13 16:30:00,AUTHENTICATION,VPN_CONNECT,LOW,U0005,D0005,10.16.254.8,Lyon,SUCCESS,,,,,Juridique,Coordinator,ACTIVE,NO,Paris,PHF-WS-0005,Desktop,Communication,,CRITICAL,Windows Server 2022
AUTH004568,2026-03-13 16:36:00,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0358,D0073,10.17.110.250,Bordeaux,SUCCESS,,,,,Juridique,Engineer,ACTIVE,YES,Lille,PHF-SRV-0073,Desktop,IT,Regions,HIGH,Windows Server 2022
AUTH004731,2026-03-13 16:39:22,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0042,D0147,10.22.166.167,Lyon,SUCCESS,,,,,Finance,Manager,INACTIVE,NO,Lyon,PHF-LT-0147,VM,IT,IT,HIGH,Windows Server 2019
AUTH004204,2026-03-13 16:40:17,AUTHENTICATION,VPN_CONNECT,LOW,U0294,D0033,10.5.10.19,Lyon,SUCCESS,,,,,Finance,Engineer,ACTIVE,NO,Toulouse,PHF-SRV-0033,VM,Juridique,Juridique,CRITICAL,Ubuntu 22.04
AUTH004018,2026-03-13 16:40:54,AUTHENTICATION,LOGOUT,MEDIUM,U0333,D0013,10.41.47.60,Lyon,SUCCESS,,,,,Finance,Technician,ACTIVE,NO,Marseille,PHF-VM-0013,Desktop,Finance,,HIGH,Ubuntu 22.04
AUTH003244,2026-03-13 16:44:00,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0148,D0042,10.21.234.96,Paris,SUCCESS,,,,,Regions,Engineer,ACTIVE,NO,Marseille,PHF-VM-0042,Mobile,RH,Regions,HIGH,macOS 14
EDR001130,2026-03-13 16:44:56,EDR,PUP Detected,MEDIUM,U0060,D0121,,,,teams.exe,Closed,FALSE_POSITIVE,,Communication,Analyst,ACTIVE,NO,Lyon,PHF-WS-0120,VM,IT,,MEDIUM,Windows 11
EDR001772,2026-03-13 16:46:09,EDR,Malware Signature,CRITICAL,U0232,D0089,,,,rundll32.exe,Closed,TRUE_POSITIVE,,Communication,Manager,ACTIVE,NO,Toulouse,PHF-VM-0089,VM,Direction,Direction,MEDIUM,Windows Server 2022
AUTH001160,2026-03-13 16:49:00,AUTHENTICATION,LOGIN,LOW,U0149,D0138,10.47.187.176,Nantes,SUCCESS,,,,,Regions,Technician,ACTIVE,NO,Toulouse,PHF-SRV-0138,Mobile,Finance,,MEDIUM,Ubuntu 22.04
AUTH002954,2026-03-13 16:52:00,AUTHENTICATION,LOGOUT,MEDIUM,U0204,D0063,10.10.165.26,Lyon,SUCCESS,,,,,Regions,Engineer,ACTIVE,NO,Marseille,PHF-WS-0063,Desktop,Regions,IT,CRITICAL,Windows 11
AUTH001217,2026-03-13 16:55:10,AUTHENTICATION,RDP_SESSION,LOW,U0334,D0091,10.45.62.4,Bordeaux,SUCCESS,,,,,Communication,Coordinator,ACTIVE,NO,Toulouse,PHF-SRV-0091,Server,RH,Regions,LOW,Windows Server 2019
EDR000459,2026-03-13 16:58:30,EDR,PUP Detected,LOW,U0043,D0035,,,,teams.exe,Open,FALSE_POSITIVE,,Juridique,Assistant,ACTIVE,NO,Toulouse,PHF-SRV-0035,Mobile,Regions,Juridique,MEDIUM,Windows Server 2019
EDR000204,2026-03-13 16:58:48,EDR,Suspicious Process,HIGH,U0270,D0138,,,,python.exe,In Progress,FALSE_POSITIVE,,Communication,Engineer,ACTIVE,NO,Nantes,PHF-SRV-0138,Mobile,Finance,,MEDIUM,Ubuntu 22.04
AUTH000640,2026-03-13 16:59:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0035,D0011,10.16.157.49,Bordeaux,SUCCESS,,,,,Juridique,Coordinator,ACTIVE,NO,Nantes,PHF-SRV-0011,Server,Finance,Finance,CRITICAL,Windows Server 2019
AUTH001908,2026-03-13 17:01:55,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0084,D0174,10.24.158.65,Paris,FAILURE,,,,,Communication,Analyst,ACTIVE,NO,Marseille,PHF-VM-0174,VM,Regions,IT,,Windows Server 2022
AUTH001681,2026-03-13 17:02:27,AUTHENTICATION,RDP_SESSION,LOW,U0314,D0085,10.30.51.80,Marseille,SUCCESS,,,,,Communication,Analyst,ACTIVE,NO,Marseille,PHF-VM-0085,Laptop,RH,Regions,HIGH,Ubuntu 22.04
AUTH003953,2026-03-13 17:03:00,AUTHENTICATION,VPN_CONNECT,LOW,U0097,D0042,10.50.38.7,Bordeaux,SUCCESS,,,,,Regions,Engineer,ACTIVE,NO,Marseille,PHF-VM-0042,Mobile,RH,Regions,HIGH,macOS 14
AUTH001239,2026-03-13 17:10:37,AUTHENTICATION,RDP_SESSION,LOW,U0329,D0075,10.36.81.148,Marseille,SUCCESS,,,,,Finance,Director,ACTIVE,NO,Nantes,PHF-VM-0075,Server,Regions,Regions,CRITICAL,Windows 11
EDR001177,2026-03-13 17:11:39,EDR,Suspicious Process,MEDIUM,U0112,D0188,,,,outlook.exe,Closed,FALSE_POSITIVE,,Finance,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0188,Desktop,Direction,,MEDIUM,Ubuntu 22.04
AUTH002273,2026-03-13 17:15:00,AUTHENTICATION,LOGOUT,LOW,U0272,D0138,10.15.76.22,Nantes,SUCCESS,,,,,Regions,Technician,ACTIVE,NO,Bordeaux,PHF-SRV-0138,Mobile,Finance,,MEDIUM,Ubuntu 22.04
EDR000839,2026-03-13 17:16:22,EDR,Suspicious Process,HIGH,U0388,D0095,,,,teams.exe,In Progress,FALSE_POSITIVE,,Direction,Coordinator,ACTIVE,NO,Paris,PHF-WS-0095,Laptop,Direction,IT,CRITICAL,Windows Server 2022
AUTH001906,2026-03-13 17:17:50,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0240,D0105,10.13.154.2,Paris,SUCCESS,,,,,Communication,Analyst,ACTIVE,NO,Lille,PHF-LT-0105,VM,IT,Regions,HIGH,Windows 11
AUTH002175,2026-03-13 17:26:50,AUTHENTICATION,RDP_SESSION,LOW,U0124,D0019,10.41.7.129,Paris,SUCCESS,,,,,RH,Engineer,ACTIVE,NO,Bordeaux,PHF-WS-0019,Laptop,Communication,,LOW,Windows 10
AUTH000108,2026-03-13 17:32:00,AUTHENTICATION,LOGOUT,LOW,U0225,D0194,10.5.140.141,Lyon,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Bordeaux,PHF-SRV-0194,Server,Communication,Direction,CRITICAL,Windows 10
EDR000682,2026-03-13 17:33:52,EDR,PUP Detected,HIGH,U0159,D0178,,,,chrome.exe,Open,,NOT_REVIEWED,Juridique,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0178,Server,RH,Juridique,MEDIUM,Windows Server 2022
