alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision,timestamp_raw,timestamp_format_raw,severity_raw,quality_flags
EDR000690,2026-03-04 09:31:53,D0192,U0207,PUP Detected,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-04 09:31:53,iso_space,MEDIUM,
EDR000508,2026-03-20 13:17:16,D0048,U0083,PUP Detected,sccm_client.exe,HIGH,Open,FALSE_POSITIVE,2026-03-20 13:17:16,iso_space,high,
EDR001551,2026-03-11 18:30:00,D0120,U0037,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 18:30:00,iso_space,high,
EDR000065,2026-03-03 09:41:05,D0163,U0269,Suspicious Process,python.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-03 09:41:05,iso_space,Medium,
EDR001750,2026-03-21 09:15:45,D0001,U0343,Malware Signature,powershell_enc.exe,HIGH,Closed,TRUE_POSITIVE,2026-03-21 09:15:45,iso_space,high,
EDR001583,2026-03-06 09:50:05,D0095,U0356,Unusual Network,psexec.exe,CRITICAL,In Progress,,2026-03-06 09:50:05,iso_space,Critical,MISSING_ANALYST_DECISION
EDR000245,2026-03-08 08:51:22,D0055,U0284,Suspicious Process,outlook.exe,HIGH,Closed,,2026-03-08 08:51:22,iso_space,HIGH,MISSING_ANALYST_DECISION
EDR001028,2026-03-08 17:10:41,D0094,U0387,Unusual Network,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-08 17:10:41,iso_space,high,
EDR000791,2026-03-03 18:22:58,D0121,U0323,Suspicious Process,sccm_client.exe,LOW,Closed,FALSE_POSITIVE,2026-03-03 18:22:58,iso_space,LOW,
EDR001617,2026-03-09 08:55:38,D0175,U0100,Unusual Network,python.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-09T08:55:38Z,iso_z,HIGH,
EDR000529,2026-03-04 16:08:43,D0030,U0149,Suspicious Process,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-04 16:08:43,iso_space,Low,
EDR001809,2026-03-12 04:09:00,D0003,U0007,PowerShell Abuse,cryptolock.exe,HIGH,Open,TRUE_POSITIVE,2026-03-12 04:09:00,iso_space,HIGH,
EDR001717,2026-03-19 16:41:07,D0132,U0159,Persistence Attempt,powershell_enc.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-19 16:41:07,iso_space,LOW,
EDR001193,2026-03-11 00:36:00,D0162,U0214,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T00:36:00Z,iso_z,High,
EDR000607,2026-03-15 09:06:39,D0087,U0241,Suspicious Process,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-15 09:06:39,iso_space,Low,
EDR000867,2026-03-14 10:52:05,D0199,U0105,PUP Detected,inventory_scan.exe,LOW,Open,FALSE_POSITIVE,2026-03-14 10:52:05,iso_space,LOW,
EDR001463,2026-03-11 14:06:00,D0030,U0381,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 14:06:00,iso_space,high,
EDR001212,2026-03-11 01:33:00,D0121,U0040,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 01:33:00,iso_space,high,
EDR000072,2026-03-11 13:51:18,D0160,U0077,Suspicious Process,sccm_client.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 13:51:18,iso_space,HIGH,
EDR000654,2026-03-08 11:40:31,D0064,U0174,Unusual Network,outlook.exe,HIGH,Open,FALSE_POSITIVE,2026-03-08T11:40:31Z,iso_z,High,
EDR000342,2026-03-09 15:44:38,D0056,U0330,Suspicious Process,inventory_scan.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-09 15:44:38,iso_space,medium,
EDR000721,2026-03-07 15:12:25,D0118,U0326,Unusual Network,inventory_scan.exe,HIGH,Open,,2026-03-07 15:12:25,iso_space,HIGH,MISSING_ANALYST_DECISION
EDR001223,2026-03-11 02:06:00,D0114,U0373,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 02:06:00,iso_space,high,
EDR000134,2026-03-05 19:20:07,D0096,U0005,Suspicious Process,outlook.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-05 19:20:07,iso_space,Medium,
EDR000794,2026-03-13 18:20:59,D0033,U0021,Suspicious Process,outlook.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-13 18:20:59,iso_space,MEDIUM,
EDR000306,2026-03-19 09:01:07,D0063,U0207,Unusual Network,antivirus_update.exe,HIGH,Open,FALSE_POSITIVE,2026-03-19T09:01:07Z,iso_z,High,
EDR001383,2026-03-11 10:06:00,D0112,U0070,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 10:06:00,iso_space,High,
EDR000788,2026-03-20 10:22:14,D0021,U0330,PUP Detected,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-20 10:22:14,iso_space,medium,
EDR000261,2026-03-09 14:33:44,D0037,U0357,Unusual Network,python.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-09 14:33:44,iso_space,MEDIUM,
EDR001566,2026-03-11 19:15:00,D0027,U0196,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T19:15:00Z,iso_z,high,
EDR000749,2026-03-16 11:35:32,D0016,U0231,PUP Detected,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE,2026-03-16 11:35:32,iso_space,LOW,
EDR001130,2026-03-13 16:44:56,D0121,U0060,PUP Detected,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-13T16:44:56Z,iso_z,Medium,
EDR000540,2026-03-14 19:30:28,D0152,U0264,Unusual Network,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-14 19:30:28,iso_space,MEDIUM,
EDR001352,2026-03-11 08:33:00,D0185,U0214,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 08:33:00,iso_space,High,
EDR001652,2026-03-03 10:05:52,D0055,U0028,Ransomware Behaviour,inventory_scan.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-03 10:05:52,iso_space,low,
EDR000377,2026-03-13 08:40:06,D0142,U0156,Suspicious Process,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE,2026-03-13 08:40:06,iso_space,high,
EDR001580,2026-03-11 19:57:00,D0126,U0208,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 19:57:00,iso_space,HIGH,
EDR000833,2026-03-08 14:13:32,D0002,U0052,Unusual Network,chrome.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-08 14:13:32,iso_space,medium,
EDR000209,2026-03-10 09:31:09,D0115,U0331,Suspicious Process,teams.exe,LOW,Closed,,2026-03-10 09:31:09,iso_space,low,MISSING_ANALYST_DECISION
EDR000715,2026-03-21 08:30:10,D0135,U0293,Unusual Network,chrome.exe,LOW,Closed,FALSE_POSITIVE,2026-03-21 08:30:10,iso_space,LOW,
EDR000126,2026-03-22 09:15:06,D0109,U0045,Suspicious Process,sccm_client.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-22 09:15:06,iso_space,medium,
EDR000783,2026-03-20 13:33:15,D0123,U0012,Suspicious Process,inventory_scan.exe,LOW,Open,FALSE_POSITIVE,2026-03-20T13:33:15Z,iso_z,LOW,
EDR001313,2026-03-11 06:36:00,D0196,U0354,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 06:36:00,iso_space,HIGH,
EDR000391,2026-03-09 09:23:46,D0139,U0336,PUP Detected,python.exe,MEDIUM,Open,,2026-03-09T09:23:46Z,iso_z,Medium,MISSING_ANALYST_DECISION
EDR000681,2026-03-02 11:27:56,D0062,U0103,PUP Detected,python.exe,LOW,Closed,FALSE_POSITIVE,2026-03-02T11:27:56Z,iso_z,low,
EDR000902,2026-03-07 13:15:17,D0018,U0304,PUP Detected,outlook.exe,MEDIUM,Open,,2026-03-07 13:15:17,iso_space,MEDIUM,MISSING_ANALYST_DECISION
EDR001451,2026-03-11 13:30:00,D0181,U0309,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 13:30:00,iso_space,High,
EDR000846,2026-03-05 18:44:21,D0145,U0005,Suspicious Process,inventory_scan.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-05T18:44:21Z,iso_z,MEDIUM,
EDR000179,2026-03-06 17:56:17,D0190,U0269,PUP Detected,antivirus_update.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-06T17:56:17Z,iso_z,High,
EDR000400,2026-03-06 09:21:27,D0040,U0059,Suspicious Process,sccm_client.exe,LOW,Open,,2026-03-06T09:21:27Z,iso_z,LOW,MISSING_ANALYST_DECISION
EDR001051,2026-03-06 13:20:18,D0052,U0267,Unusual Network,chrome.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-06 13:20:18,iso_space,Low,
EDR001359,2026-03-11 08:54:00,D0104,U0237,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 08:54:00,iso_space,High,
EDR000495,2026-03-10 09:38:53,D0165,U0196,Unusual Network,python.exe,HIGH,Closed,,2026-03-10 09:38:53,iso_space,HIGH,MISSING_ANALYST_DECISION
EDR001597,2026-03-11 16:03:08,D0065,U0374,Malware Signature,chrome.exe,HIGH,Open,,2026-03-11T16:03:08Z,iso_z,HIGH,MISSING_ANALYST_DECISION
EDR000992,2026-03-14 17:06:38,D0180,U0029,PUP Detected,python.exe,LOW,Closed,FALSE_POSITIVE,2026-03-14 17:06:38,iso_space,LOW,
EDR001303,2026-03-11 06:06:00,D0072,U0268,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T06:06:00Z,iso_z,high,
EDR001324,2026-03-11 07:09:00,D0073,U0162,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 07:09:00,iso_space,HIGH,
EDR000211,2026-03-10 18:16:27,D0044,U0033,Suspicious Process,inventory_scan.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-10 18:16:27,iso_space,MEDIUM,
EDR000380,2026-03-09 14:54:57,D0149,U0071,PUP Detected,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-09T14:54:57Z,iso_z,MEDIUM,
EDR000469,2026-03-02 13:45:13,D0152,U0362,PUP Detected,python.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-02 13:45:13,iso_space,HIGH,
EDR001632,2026-03-12 14:19:52,D0192,U0124,Unusual Network,outlook.exe,MEDIUM,Open,NEEDS_INVESTIGATION,2026-03-12 14:19:52,iso_space,medium,
EDR001091,2026-03-20 13:28:50,D0171,U0361,Unusual Network,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-20 13:28:50,iso_space,MEDIUM,
EDR000352,2026-03-19 12:10:13,D0026,U0010,Unusual Network,chrome.exe,LOW,Closed,FALSE_POSITIVE,2026-03-19 12:10:13,iso_space,low,
EDR000050,2026-03-18 13:25:55,D0061,U0105,Unusual Network,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-18T13:25:55Z,iso_z,High,
EDR001748,2026-03-07 11:16:05,D0046,U0071,Credential Access,cryptolock.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-07 11:16:05,iso_space,Critical,
EDR001101,2026-03-16 14:03:30,D0194,U0117,Suspicious Process,sccm_client.exe,LOW,Closed,FALSE_POSITIVE,2026-03-16T14:03:30Z,iso_z,low,
EDR001544,2026-03-11 18:09:00,D0198,U0161,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 18:09:00,iso_space,High,
EDR000241,2026-03-22 10:26:15,D0182,U0001,Suspicious Process,outlook.exe,LOW,Open,FALSE_POSITIVE,2026-03-22 10:26:15,iso_space,low,
EDR001132,2026-03-06 18:12:26,D0126,U0320,Unusual Network,teams.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-06T18:12:26Z,iso_z,medium,
EDR000559,2026-03-09 08:43:19,D0074,U0028,PUP Detected,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-09 08:43:19,iso_space,MEDIUM,
EDR000243,2026-03-14 10:55:48,D0076,U0227,PUP Detected,teams.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-14T10:55:48Z,iso_z,high,
EDR001141,2026-03-05 19:01:38,D0037,U0121,Unusual Network,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-05 19:01:38,iso_space,LOW,
EDR001715,2026-03-15 12:28:03,D0169,U0321,Suspicious Process,outlook.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-15 12:28:03,iso_space,critical,
EDR001452,2026-03-11 13:33:00,D0187,U0194,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 13:33:00,iso_space,high,
EDR000322,2026-03-14 14:52:43,D0153,U0001,PUP Detected,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-14 14:52:43,iso_space,High,
EDR000142,2026-03-03 11:23:04,D0133,U0312,Suspicious Process,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-03 11:23:04,iso_space,HIGH,
EDR000317,2026-03-21 10:24:14,D0021,U0049,Suspicious Process,chrome.exe,LOW,Closed,FALSE_POSITIVE,2026-03-21 10:24:14,iso_space,Low,
EDR000960,2026-03-20 19:02:55,D0109,U0326,Suspicious Process,python.exe,LOW,Closed,FALSE_POSITIVE,2026-03-20 19:02:55,iso_space,LOW,
EDR001118,2026-03-16 11:03:59,D0107,U0096,Unusual Network,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-16 11:03:59,iso_space,low,
EDR000939,2026-03-03 09:40:19,D0059,U0336,Unusual Network,outlook.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-03 09:40:19,iso_space,medium,
EDR000632,2026-03-05 16:29:30,D0154,U0316,Suspicious Process,sccm_client.exe,HIGH,Open,FALSE_POSITIVE,2026-03-05 16:29:30,iso_space,High,
EDR001470,2026-03-11 14:27:00,D0084,U0111,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 14:27:00,iso_space,high,MISSING_ANALYST_DECISION
EDR001550,2026-03-11 18:27:00,D0014,U0338,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T18:27:00Z,iso_z,HIGH,
EDR000710,2026-03-04 19:28:28,D0149,U0025,Unusual Network,outlook.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-04T19:28:28Z,iso_z,MEDIUM,
EDR001017,2026-03-13 19:25:31,D0098,U0211,Unusual Network,antivirus_update.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-13 19:25:31,iso_space,Medium,
EDR000047,2026-03-02 09:22:56,D0069,U0295,PUP Detected,outlook.exe,LOW,Open,FALSE_POSITIVE,2026-03-02 09:22:56,iso_space,LOW,
EDR000913,2026-03-09 17:17:43,D0128,U0202,Unusual Network,antivirus_update.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-09 17:17:43,iso_space,Medium,
EDR000287,2026-03-12 15:29:04,D0162,U0233,PUP Detected,inventory_scan.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-12 15:29:04,iso_space,medium,
EDR001020,2026-03-03 12:08:49,D0143,U0394,Suspicious Process,chrome.exe,HIGH,In Progress,,2026-03-03 12:08:49,iso_space,HIGH,MISSING_ANALYST_DECISION
EDR001700,2026-03-20 16:56:28,D0086,U0113,Malware Signature,chrome.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-20 16:56:28,iso_space,HIGH,
EDR001094,2026-03-10 18:01:17,D0137,U0310,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,,2026-03-10 18:01:17,iso_space,medium,MISSING_ANALYST_DECISION
EDR000886,2026-03-02 10:29:07,D0200,U0124,Unusual Network,teams.exe,LOW,Closed,FALSE_POSITIVE,2026-03-02 10:29:07,iso_space,low,
EDR001475,2026-03-11 14:42:00,D0120,U0058,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 14:42:00,iso_space,high,
EDR001378,2026-03-11 09:51:00,D0001,U0328,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 09:51:00,iso_space,High,
EDR001384,2026-03-11 10:09:00,D0086,U0230,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 10:09:00,iso_space,HIGH,
EDR000990,2026-03-17 11:48:31,D0140,U0311,Unusual Network,teams.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-17T11:48:31Z,iso_z,High,
EDR001280,2026-03-11 04:57:00,D0003,U0048,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 04:57:00,iso_space,HIGH,
EDR000445,2026-03-16 18:49:05,D0149,U0181,Suspicious Process,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-16 18:49:05,iso_space,LOW,
EDR001160,2026-03-19 11:45:09,D0085,U0141,PUP Detected,sccm_client.exe,LOW,Closed,FALSE_POSITIVE,2026-03-19 11:45:09,iso_space,low,
EDR001042,2026-03-13 11:18:40,D0194,U0006,Unusual Network,python.exe,LOW,Open,FALSE_POSITIVE,2026-03-13 11:18:40,iso_space,low,
EDR001540,2026-03-11 17:57:00,D0005,U0246,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 17:57:00,iso_space,high,
EDR001099,2026-03-22 11:03:21,D0130,U0236,PUP Detected,chrome.exe,LOW,Closed,,2026-03-22 11:03:21,iso_space,LOW,MISSING_ANALYST_DECISION
EDR000090,2026-03-15 13:01:01,D0059,U0188,Suspicious Process,teams.exe,LOW,Closed,FALSE_POSITIVE,2026-03-15T13:01:01Z,iso_z,Low,
EDR000753,2026-03-17 16:15:15,D0073,U0071,PUP Detected,outlook.exe,MEDIUM,Closed,,2026-03-17 16:15:15,iso_space,Medium,MISSING_ANALYST_DECISION
EDR000962,2026-03-15 11:48:04,D0176,U0143,Unusual Network,outlook.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-15 11:48:04,iso_space,Medium,
EDR001720,2026-03-21 09:47:10,D0062,U0255,Unusual Network,inventory_scan.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-21 09:47:10,iso_space,Critical,
EDR001562,2026-03-11 19:03:00,D0157,U0300,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 19:03:00,iso_space,high,
EDR000433,2026-03-12 12:59:03,D0020,U0345,Unusual Network,sccm_client.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-12 12:59:03,iso_space,HIGH,
EDR000163,2026-03-13 19:17:24,D0150,U0257,Suspicious Process,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-13 19:17:24,iso_space,MEDIUM,
EDR001025,2026-03-18 19:42:50,D0153,U0226,Unusual Network,teams.exe,LOW,Closed,FALSE_POSITIVE,2026-03-18 19:42:50,iso_space,LOW,
EDR001027,2026-03-20 08:18:20,D0050,U0236,PUP Detected,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-20 08:18:20,iso_space,High,
EDR000427,2026-03-06 13:37:36,D0085,U0196,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-06 13:37:36,iso_space,medium,
EDR000556,2026-03-20 11:19:52,D0192,U0262,Unusual Network,antivirus_update.exe,LOW,In Progress,,2026-03-20 11:19:52,iso_space,low,MISSING_ANALYST_DECISION
EDR001538,2026-03-11 17:51:00,D0086,U0132,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 17:51:00,iso_space,high,
EDR000687,2026-03-17 19:14:19,D0129,U0331,Unusual Network,outlook.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-17T19:14:19Z,iso_z,Medium,
EDR001655,2026-03-04 12:55:26,D0007,U0084,Ransomware Behaviour,powershell_enc.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-04 12:55:26,iso_space,high,
EDR000969,2026-03-08 18:01:52,D0168,U0383,Unusual Network,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE,2026-03-08 18:01:52,iso_space,high,
EDR001838,2026-03-19 13:23:45,D9005,U0218,Persistence Attempt,outlook.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-19 13:23:45,iso_space,critical,UNKNOWN_DEVICE_REF
EDR000347,2026-03-03 15:39:41,D0179,U0040,Suspicious Process,teams.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-03T15:39:41Z,iso_z,medium,
EDR000332,2026-03-16 17:31:58,D0146,U0270,Suspicious Process,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-16 17:31:58,iso_space,HIGH,
EDR001275,2026-03-11 04:42:00,D0106,U0188,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 04:42:00,iso_space,high,
EDR000629,2026-03-20 17:34:05,D0059,U0126,Suspicious Process,antivirus_update.exe,LOW,Closed,,2026-03-20 17:34:05,iso_space,LOW,MISSING_ANALYST_DECISION
EDR000149,2026-03-17 09:44:34,D0049,U0011,PUP Detected,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-17T09:44:34Z,iso_z,MEDIUM,
EDR001004,2026-03-10 09:09:49,D0073,U0177,Unusual Network,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-10 09:09:49,iso_space,low,
EDR000814,2026-03-21 13:54:55,D0064,U0036,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-21 13:54:55,iso_space,medium,
EDR000627,2026-03-21 13:14:39,D0169,U0301,Unusual Network,antivirus_update.exe,HIGH,Open,,2026-03-21 13:14:39,iso_space,High,MISSING_ANALYST_DECISION
EDR001048,2026-03-10 15:37:12,D0196,U0330,PUP Detected,sccm_client.exe,HIGH,Open,FALSE_POSITIVE,2026-03-10 15:37:12,iso_space,HIGH,
EDR001529,2026-03-11 17:24:00,D0130,U0253,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 17:24:00,iso_space,HIGH,
EDR001082,2026-03-08 13:53:36,D0008,U0138,Suspicious Process,python.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-08T13:53:36Z,iso_z,HIGH,
EDR000993,2026-03-09 17:55:55,D0046,U0087,Suspicious Process,python.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-09 17:55:55,iso_space,HIGH,
EDR000240,2026-03-14 08:08:05,D0066,U0188,Unusual Network,outlook.exe,LOW,Open,,2026-03-14 08:08:05,iso_space,Low,MISSING_ANALYST_DECISION
EDR000348,2026-03-18 12:18:25,D0013,U0280,Suspicious Process,antivirus_update.exe,LOW,Open,FALSE_POSITIVE,2026-03-18 12:18:25,iso_space,Low,
EDR000580,2026-03-08 10:49:33,D0006,U0293,PUP Detected,chrome.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-08 10:49:33,iso_space,High,
EDR000355,2026-03-06 15:09:20,D0130,U0146,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-06 15:09:20,iso_space,MEDIUM,
EDR001835,2026-03-13 14:29:45,D9002,U0249,Unusual Network,rundll32.exe,CRITICAL,Closed,FALSE_POSITIVE,2026-03-13 14:29:45,iso_space,CRITICAL,UNKNOWN_DEVICE_REF
EDR000716,2026-03-11 14:23:19,D0031,U0391,Unusual Network,sccm_client.exe,HIGH,Open,FALSE_POSITIVE,2026-03-11 14:23:19,iso_space,high,
EDR000300,2026-03-22 12:02:26,D0190,U0263,Suspicious Process,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-22 12:02:26,iso_space,LOW,
EDR001826,2026-03-21 19:03:00,D9006,U0380,Suspicious Process,antivirus_update.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-21 19:03:00,iso_space,HIGH,UNKNOWN_DEVICE_REF
EDR001611,2026-03-07 18:42:10,D0097,U0020,PowerShell Abuse,inventory_scan.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-07T18:42:10Z,iso_z,low,
EDR001512,2026-03-11 16:33:00,D0041,U0341,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 16:33:00,iso_space,High,
EDR001674,2026-03-03 19:29:08,D0051,U0023,Credential Access,mimikatz.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-03 19:29:08,iso_space,low,
EDR000239,2026-03-15 19:39:56,D0046,U0002,PUP Detected,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-15T19:39:56Z,iso_z,HIGH,
EDR001730,2026-03-19 14:36:54,D0128,U0313,PowerShell Abuse,teams.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-19 14:36:54,iso_space,High,
EDR001810,2026-03-12 04:12:00,D0003,U0007,Persistence Attempt,psexec.exe,CRITICAL,Open,TRUE_POSITIVE,2026-03-12 04:12:00,iso_space,critical,
EDR000965,2026-03-20 10:25:05,D0125,U0393,Unusual Network,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-20 10:25:05,iso_space,medium,
EDR001098,2026-03-18 17:09:57,D0150,U0251,PUP Detected,chrome.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-18 17:09:57,iso_space,High,
EDR000411,2026-03-17 19:47:17,D0137,U0366,PUP Detected,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-17 19:47:17,iso_space,medium,
EDR000720,2026-03-03 12:59:46,D0163,U0341,Suspicious Process,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-03T12:59:46Z,iso_z,low,
EDR001484,2026-03-11 15:09:00,D0154,U0359,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T15:09:00Z,iso_z,High,
EDR001423,2026-03-11 12:06:00,D0181,U0370,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 12:06:00,iso_space,High,
EDR000542,2026-03-02 13:45:50,D0132,U0287,Unusual Network,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-02 13:45:50,iso_space,Low,
EDR001852,2026-03-04 08:00:33,D9002,U0300,Credential Access,inventory_scan.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-04 08:00:33,iso_space,Low,UNKNOWN_DEVICE_REF
EDR001572,2026-03-11 19:33:00,D0163,U0124,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 19:33:00,iso_space,High,
EDR000298,2026-03-15 18:18:19,D0169,U0242,PUP Detected,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-15T18:18:19Z,iso_z,High,
EDR001077,2026-03-04 17:37:31,D0166,U0105,Unusual Network,python.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-04 17:37:31,iso_space,MEDIUM,
EDR001684,2026-03-16 10:31:21,D0023,U0106,PowerShell Abuse,antivirus_update.exe,LOW,In Progress,NEEDS_INVESTIGATION,2026-03-16 10:31:21,iso_space,low,
EDR001582,2026-03-14 19:29:18,D0169,U0337,Persistence Attempt,psexec.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-14 19:29:18,iso_space,LOW,
EDR000668,2026-03-09 18:00:43,D0140,U0003,Unusual Network,teams.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-09 18:00:43,iso_space,Medium,
